conversation_id_str,created_at,tweet,label
1.89E+18,Mon April 21 21:06:13 +0000 2025,"rek! ada yang pernah pakai shopeepaylater? itu sistemnya kaya gimana sih? (btw aku cuma mau tau guys, aku udah tau resikonya kok)",netral 
1.86E+18,Mon Dec 16 01:42:33 +0000 2024,"Ada yang pernah gini ga? Shopeepaylater dipake orang ga dikenal buat bayar tagihan listrik. Padahal ga ada klik link, telpon, pesan atau dihubungi apapun. Kebetulan lagi buka shopee lihat ada notifikasi tagihan listrik, untung keliatan.",negatif
1.49E+18,Wed Jan 22 08:26:07 +0000 2025,"aku lupa batalin trial picsart di hp, otomatis payment ke shopee dan paymentnya ke shopeepaylater, ini bisa di cancel gak sih guys mau nangis sumpah mana picsart setahun",negatif
1.89E+18,Wed Sep 18 17:56:01 +0000 2024,"Aaa gue kayanya harus beli dispenser, beli kipas juga. Cape banget pake ginian, seringnya susah dibukanya. Banyak banget hey yg harus gue beli, kata anak gue kalo blm ada uangnya pake shopeepaylater aja",positif
1.53E+18,Sun Feb 2 12:33:41 +0000 2025,Pamer alhamdulillah yaAllah gapapa ngutang pake shopeepaylater yang penting dibayar dan ga nunggak. Makasih pi,positif
1.90E+18,Tue Oct 5 12:33:41 +0000 2024,"kalian harus mikir dua kali kalo mau pake shopeepaylater atau kalo mau invest emas di shopee ?? karena kalo tiba tiba akun kalian diblokir sama shopee, apa kabar itu semua? gimana ni  @ShopeeID @ShopeeCare",negatif
1.85E+18,Sat Feb 1 12:33:41 +0000 2025,"Up. Barusan, pagi ini saya kena juga, ShopeePayLater teraktivasi sendiri. Tanpa verifikasi apapun. Saya juga taunya dari notifikasi. Sebelumnya tidak pernah aktivasi PayLater apapun sama sekali, tiba-tiba aktif, shock. Tolong segera cek dm @ShopeeCare gawat bgt  @ojkindonesia",negatif
1.83E+18,Thu Oct 24 12:33:41 +0000 2024,kenapa godaan shopeepaylater tuh menggoda banget sih? naik mulu limitnya,negatif
1.83E+18,Thu Oct 24 12:33:41 +0000 2024,Emang ini warga2 menengah ke bawah dengan pendapatan pas2an tapi jiwa menengah ke atas kadang bikin heran. Kekeuh beli iPhone 16 via jastip tapi requestnya ditaro shopee biar bisa shopeepaylater karena kalo cash langsung belom punya uang segitu.,negatif
1.89E+18,Fri Apr 25 12:33:41 +0000 2025,"Kenapa limit ShopeePayLater aku stuck di sekitar 4200, ya? Kesal banget. Apa karena aku setiap belanja langsung bayar, jadi limitnya nggak naik-naik? Males ah, pakai terus tapi limitnya tetap segitu. Belanja kayak orang gila pun limitnya tetap saja di situ. Kesal!",negatif
1.43E+18,Tue Feb 25 12:33:41 +0000 2025,"Shopee bikin masalah, sudah beberapa kali verifikasi gagal. Padahal sudah upload foto KTP dan foto wajah, tapi sekarang malah nggak bisa pakai ShopeePay, meskipun masih bisa pakai ShopeePayLater.",negatif
1.90E+18,Fri Apr 25 12:33:41 +0000 2025,"Iya, aku sampai beli TV pakai ShopeePayLater. Sekarang malah di-freeze, padahal selalu bayar tepat waktu. Limitnya nggak naik juga, aku jadi kesal, sekarang setiap belanja langsung bayar full totalnya.",negatif
1.84E+18,Thu Apr 24 2:33:41 +0000 2025,"Halo @TokopediaCare @tokopedia tanggal 28/02/25 transaksi pembelian token listrik 1 jt sebanyak 2 x tidak berhasil,keterangannya dana sudah dikembalikan,tetapi kenapa masih ada tagihan gopaylater pada tanggal tersebut?",negatif
1.85E+18,Sun Apr 20 2:33:41 +0000 2025,"banyak kelas menengah yang ga punya duit nyambung hidup dengan mesen makan pakai gopaylater/ traveloka paylater/ shopee paylater dan harus pesan di platform ya secara teori ga dibenarkan, tapi ya faktanya ada, bahkan banyak.lo bahkan sama kelas menengah aja ga relate",positif
1.89E+18,Wed Apr 23 2:33:41 +0000 2025,kenapa sih promonya kalo pake gopaylater doang,negatif
1.89E+18,Sat Feb 1 2:33:41 +0000 2025,braw! kalau telat bayar gopaylater konsekuensinya apa ya? ada yg tau ga?,netral 
1.53E+18,Mon Feb 17 2:33:41 +0000 2025,Kesel banget gopaylater diblokir padahal gue mau beli makan fuck lah woi kalau ga ada duit gini,negatif
1.89E+18,Wed Apr 2 2:33:41 +0000 2025,gopaylater denda nya assalamualaikum bjir ?? bisa di non aktifin g sie? dulu kepake cuma mau klaim diskon,negatif
1.89E+18,Sat Feb 1 2:33:41 +0000 2025,"Gopaylater ngasih potongan gila2an, rugi tak? Belanja hokben 85 ribu, diskon 56 ribu. Cuma bayar 29 rb. Asyik jg ya. Ya udh aktifin aja gaassss????",positif
1.90E+18,Tue Mar 25 05:22:45 +0000 2025,"Dear @gojekindonesia info dong, gmn caranya nutup gopaylater. terima kasih",netral 
1.90E+18,Thu Apr 18 16:33:05 +0000 2025,"sy udh g pnh pake gojek krn dl pnh pake gopaylater, masuk di hari jatuh tempo dikirim pesan dengan kalimat panjang & sgt kasar, pdhl sy g terlambat bayar, lsg delete account pdhl tagihan cmn 70rb",negatif
1.49E+18,Tue Mar 3 05:22:45 +0000 2025,Klo gopaylater ayam gulai trlalu over ga si????,netral 
1.58E+18,Sat Feb 20 2:33:41 +0000 2025,ini gopaylater gue tolol apa gimana jing,negatif
1.72E+18,Sat Feb 27 2:33:41 +0000 2025,"gopaylater bisa dinonaktifkan ga ya guys? aku pgn aktifin, tapi takutt suatu saat kena hack kek orang-orang hhu ",negatif
1.86E+18,Wed Feb 11 2:33:41 +0000 2025,Gopaylater gue belum aktif juga njir ntar balik kerja minggu ini mana kudu gojek karna ga ada busway hadeh,negatif
1.39E+18,Tue Apr 11 2:33:41 +0000 2025,Laper oii ini gopaylater kapan aktif njir,negatif
1.89E+18,Thu Mar 5 05:22:45 +0000 2025,gopaylater dipake penipu sampe 20jt ??,negatif
1.44E+18,Wed Apr 7 2:33:41 +0000 2025,"coba deh pake paylater legal, ku pernah pake gopaylater beli 60rb tp karena pake gpl jadi 8rb doang, buldepnya ku lupa kalau ada tagihan, H-1 ada chat ""tagihan anda sebesar 8rb jatuh tempo.."" lah dalem hati ku ""anj 8rb di tagih""????",negatif
1.89E+18,Thu  Mar 5  05:22:45 +0000 2025,"Mau tanya ada yg gopaylater nya gabisa dipake ga ya? Pas mau co ga ada opsi gopaylater, itu kira2 nunggu brp lama ya biar opsi co nya ada lagi?",netral 
1.83E+18,Sun Feb 15 2:33:41 +0000 2025,"Hahaha gw pernah diprank gini juga. Buka oleh Driver tapi oleh Aplikasi  Gojek nya. Sampai hari ini ga kelar kelar. Ditagih Gopaylater melulu dari 1,8juta sampai sekarang jadi hampir 3 juta. Lagi hujan nunggu Gocar eh Gopaylaternya dibekukan tanpa alasan. Udah puluhan kali protes ke CS, ke Sosmed. Sampai hari ini cuma ketemu SMS dan Email tagihan. Sepertinya di @gopayindonesia ga ada manusia nya, cuma pegawai ghoib?",negatif
1.85E+18,Thu Apr 19 2:33:41 +0000 2025,"Dulu jaman masih kuliah gak punya duit, nekad pake gopaylater cuma biar ttp bisa makan, alhasil gajian pertama full cuma buat byr paylater yg udh nunggak. Hahaha Jadi ya, gak semua org yg pakai grab/gojek utk layanan pesan antarnya berduit.",positif
1.83E+18,Sun Mar 1 2:33:41 +0000 2025,"Gopaylater... Gopaylater...  Rajin banget gunta  ganti pihak ke 3, ada telmark indo ada pap.",negatif
1.25E+18,Thu Jan 24 2:33:41 +0000 2025,Halo  @ojkindonesia @gojekindonesiaini gimana prosesnya. Fraud nih. Menambahkan denda karena kesalahan sistem sendiri di GoPayLater.,negatif
6.71E+17,Thu Feb 14 2:33:41 +0000 2025,"ni ga ada yg mau ngasi gw duit apa ya, bingung banget mau bayar gopaylater pake apaan",negatif 
9.12E+16,Thu Aug 17 2:33:41 +0000 2021,"Kini GoPayLater bisa kamu gunakan di Tokopedia buat jajan hobi, makan dimsum, jajan fashion dan apa saja yang kamu mau. Muantaappp kan! https://tokopedia.link/gopaylater",positif
4.89E+17,Sun Sep 4 2:33:41 +0000 2025,"tanyarl wah gila ya gopaylater dendanya, waktu itu beli makanan pake promo pembayaran itu, dan sekarang lupa blm bayar dendanya udah segini. kenapa pas makanan dateng ngga bisa langsung dibayar sii kan jadi lupa",negatif
1.07E+18,Mon Sep 15 2:33:41 +0000 2023,kaget woy skrg gopaylater pakai persenan ya biayanya? Ini klo garap promo mcd bayar 35k kena brp woy?? Mana limit 10 juta ????,netral 
1.65E+18,Sat Sep 25 2:33:41 +0000 2021,"Emg udah waktunya pake #GoPayLater, diawasi OJK jg & terbukti aman! Nih caranya biar cepet diapprov pas regis, sesuai aturan @gopayindonesia bisa buat kalian jg yg masih bingung. #BarengGoPayLater",positif
2.23E+18,Wed Dec 19 2:33:41 +0000 2024,"Kelakuan dc gopaylater setelah dilaporkan ke OJK, padahal  saya udh nyicil 700rb diblg 100rb, sok sok an nyumpahin padahal kelakuan dcnya juga kek dajjal  @gopayindonesia @mrtweepsID @gojekindonesia @ojkindonesia",negatif
2.81E+18,Tue Dec 5 2:33:41 +0000 2024,Lagi-lagi dapat kenaikan limit Gopaylater ??,netral 
3.39E+18,Thu Dec 23 2:33:41 +0000 2024,"Alhamdulillah gopaylater yg paling gede ini dr 15 jt finally lunas, spinjam dr 6jt finally aku lunasin hari iniiii. makasiih ya Allaaah tbtb banget gebrakanya hari ini, makasih rezekinya ya Allaah ?????? Allah maha baiiiik banget masya allah ????",positif
3.97E+18,Sun Dec 26 2:33:41 +0000 2024,"temen ngomel katanya gopaylater nambah 50k telat.ya bayangin aja reset tanggal 15 desember, due datenya baru 1 februari, wajar sehari telat kena 50k. makanya pas transisi ke FAB persyaratan dibaca dulu, klo udah biasa bayar jauh sebelum due date ya gabakal masalah seharusnya.",negatif
4.55E+18,Fri Nov 2 2:33:41 +0000 2023,"waktu itu sender pake gopaylater karena ada promo, terus kemaren lupa bayar, pas mau dibayar sekarang kok denda nya 50k? baru tau banget ga ngasih tau dari awal?? kaget bgt jujur tagihan cuma 25k tapi denda nya 50k??",negatif
5.13E+18,Mon Dec 4 2:33:41 +0000 2024,emg knp kalo order makanan sm minuman pake gopaylater hahhh? anying lagian lebih murah biaya paylaternya drpd top up nya bangke apalagi kl mau order kopi doang asyu lah,positif
5.71E+18,Thu Feb 2 2:33:41 +0000 2021,"Kalo ada urusan yg mengharuskan aku keluar rumah, aku pasti naik @gojekindonesia krn protokol J3Knya oke bgt. Udah gitu opsi contactless payment nya banyak lagi, ada GoPay, Paylater, dan CC/DC. Jadi ngerasa makin aman & praktis deh! #ItsOkayToBeLebay kan demi keamanan bersama :D",positif
6.29E+18,Mon Dec 21 2:33:41 +0000 2024,"ada diskon nyantol tp tiktok paylater, satunya lagi bibli paylater, bye bye deh dah cukup gw sama spaylater sm gopaylater",negatif
6.87E+18,Mon Sep 3 2:33:41 +0000 2024,"gua pake payment paylater karena emang syarat buat pake vouchernya harus pake payment paylater. protes ke appnya lah kl emang salah buat beli makanan pake paylater, kenapa nyediain voc dengan syarat gitu? potongannya tuh sampe setengah harga, buat mahasiswa kyk gua ya worth bgt",positif
7.45E+18,Tue Dec 20 2:33:41 +0000 2024,bahkan mereka udah staycation dan  bayar tiket hotelnya pake paylater gopay bangsaattttt!!! ??????,netral 
8.03E+18,Thu Dec 5 2:33:41 +0000 2024,daerah tangerang ada yg pernah telat bayar atau gagal bayar gopaylater ga yaa? kalo ada sharing please???? #gopaylater #telat bayar #gagal bayar #gpl,netral 
8.61E+18,Thu Dec 5 12:50:41 +0000 2024,"guys kalo mau ajak aku main ke tempat yg murah aja ya, duit aku abis buat bayar gopaylater soalny",negatif
9.19E+18,Mon Dec 19 2:33:41 +0000 2024,ni gopaylater ak blm pernah dipake kenapa di block sih @gopayindonesia?????,negatif
9.77E+18,Sun Dec 28 2:33:41 +0000 2024,akhirnya tau gimana cara nonaktifin spaylater ?? skrg tinggal gopaylater nih semoga bisa nonaktif juga ????,negatif 
1.03E+19,Wed Dec 14 2:33:41 +0000 2024,"Gopaylater,shopeepay later itu bunganya telat sehari 50k. Pernah denger org bilang mending bikin kartu kredit daripada harus paylater gini",negatif
1.09E+19,Tue Oct 20 2:33:41 +0000 2024,"baru aktivin sPaylater, menurutku gpp nyicil asal tau batas kemampuan, yang bahaya kalo berani ambil cicilan apalagi yg besar tapi ga siap buat bayar. Btw aku pake spaylater buat nyari promo aja",positif
1.15E+19,Sun Dec 13 2:33:41 +0000 2024,"Pengen sedikit cerita soal Gopay-Pinjam Niatnya mau ""pinjol"" gojek 500rb buat benerin laptop, gue mikir, ""ah kecil ini bunganya"" Pas udah tanda tangan kontrak, malah sistem bikin jd 9jt jir loan nya, hati"" buat pinjol meskipun dr app yang udah trusted gais (shope , gojek , dkk)",negatif
1.21E+19,Mon Dec 14 2:33:41 +0000 2024,"Dulu gw jg suka make gopaylater pas limit masi 250rb. Ditawarin terus buat naik limit dari app nya, tp selalu gw tolak. Gada angin gada hujan tetiba limit gw naik jd 5jt?? Ga dikasih notif apa pula, untungnya gw notice sendiri limit naikAkhirnya ga pernah lg gw pake paylater nya",negatif
1.27E+19,Wed Dec 2 2:33:41 +0000 2024,"lumayan bgt diskon gopaylater,,, abis tu lgsg bayar??",positif
1.32E+19,Thu Dec 3 2:33:41 +0000 2024,"gopaylater kalo tiba2 keblokir kenapa sih? @gopayindonesia gw pake limitnya kecil bgt, krn cuma buat naik gojek / pesen makanan. alasannya karena promo lebih cuan dan males top up, ga pernah telat bayar, tiba2 keblokir hdehh",negatif
1.38E+19,Sun Dec 13 2:33:41 +0000 2024,"Saya ga niat nyari donasi atau jual cerita sedih, namun mohon @gojekindonesia @gopayindonesia,tolong di cek lagi sistem peminjaman nya, kok bisa saya pinjam 500k jadi 9jt Karena ini merupakan kesalahan sistem gopaylater, saya siap mengembalikan uang yang saya terima 100%, biar beres",negatif
1.44E+19,Sat Nov 9 2:33:41 +0000 2024,"garela bayar 12k untuk gojek pake gopaylater, tapi kalau bayar 110k untuk liquid foom di tokped pake gopaylater auto gass wkwkw",positif
1.50E+19,Sun Dec 13 2:33:41 +0000 2024,"Another case, bukan bank. Dulu pakai gopaylater krn bisa diset limit yg sesuai budget. Pas berubah skema ditagih sebulan 2x dan ga bisa set limit, kelupaan bayar krn pas business trip ke LN. Telat 3-4 hari. Baru ngeh pas diWA DC. ",negatif
1.56E+19,Sun Dec 2 12:50:41 +0000 2024,Gopaylater dendanga gede banged telat sehari kena 50ribu?????? @gopayindonesia,negatif
1.61E+19,Sat Dec 8 12:50:41 +0000 2024,"Duh gue sebenernya gak mau nyaranin ini, tapi beli sepeda listrik/motor listrik di marketplace bisa jd solusi. Pakai spaylater atau gopaylater yg bunga 0% (kalo ada).",positif
1.67E+19,Tue Dec 15 2:33:41 +0000 2024,"akulaku, gopay-pinjam, gopaylater. jgn coba2 deh ?????? gueeddeee polll. spinjam masih rendah tapi lebih rendah lg seabank. atau superbank enakk ?? klo u ada dana buat bayar sebelum jatoh tempo jadi rendah bangett.",negatif
1.73E+19,Mon Dec 14 2:33:41 +0000 2024,"gopaylater tu juga ajaib ya, masak gwe baru make karena males ngisi gopay paling max sebulan 200k skrng limit-nya udah nyampe 23jt.",positif
1.79E+19,Tue Dec 15 2:33:41 +0000 2024,Dari semua pinjol big name emang gopaypinjam yang bunganya ga ngotak. Minjem 200rb aja balikinnya jadi 240 tapi dapetnya cuma 185rb. Tapi bangsatnya gopaylater bunganya ga segede gopaypinjam (walaupun masih gede juga ukuran bunganya utk sekedar paylater).,negatif
1.85E+19,Thu Nov 25 2:33:41 +0000 2024,"Gak minat pake gopaylater sih, cuma penasaran aja. ",negatif
1.90E+19,Mon Nov 15 2:33:41 +0000 2024,Lupa ada tagihan gopaylater 28k skrng jadi 136k anjer gak ngotak. Gedean dendanya anjirr,negatif
1.96E+19,Mon Dec 14 2:33:41 +0000 2024,Aku pernah nyesel make gopaylater padahal bayar ojolnya 9ebu. Entah kenapa saat itu aku make paylater pdhl gak pernah2 make. Setelah itu aku lupa bayar sampe sebulan masuk email aku bayar bunganya 50rb anj ?? kalo gak dibayar besoknya nambah 20rebu atau 30rebu gitula ??????????,negatif
2.02E+19,Mon Dec 14 2:33:41 +0000 2024,anjir.. keknya mending pake spinjam deh. gopay pinjam parah banget buset... itu gopaylater jg gede bgt bunganya kalo telat sehari doang.,negatif
2.08E+19,Thu Dec 11 2:33:41 +0000 2024,boleh ga kt pake gopaylater cm ngincer diskonnya aja,netral 
1.85E+18,Wed Dec 16 2:33:41 +0000 2024,gopaylater ke blokir emosi bgt padahal ga pernah sama sekali nunggak dan kalo pake juga buat keadaan mendesak doang?? @gopayindonesia,negatif
1.83E+18,Mon Dec 14 2:33:41 +0000 2024,Mau ikut cerita terkait gopaylater tapi udahlah. Ga guna ngomong ama gojek/ gopay/ gopaylater. Parah CS nya. Ga membantu ngasi info yang jelas dari awal kita mengajukan pertanyaan..,negatif
1.90E+18,Mon Dec 14 2:33:41 +0000 2024,Gw telat sehari doang gopaylater langsung denda 50rb pdahal utangnya cm 17rb kek KAMPRETTTT,negatif
1.89E+18,Thu Dec 16 2:33:41 +0000 2024,"Halo,saya mau komplen mengenai GOPAY LATER @gojekindonesia @gopayindonesia karena selama penggunaan gopay later, skor saya bagus dan gapernah telat bayar (Anda bisa cek dari history selama penggunaan juga bisa kan?) tpi gopaylater saya di blokir cuma gara2 telat 1 hari krn LUPA????",negatif
1.44E+18,Fri Dec 17 2:33:41 +0000 2024,"emang bulan ini boros sih, tapi gopaylater di blokir katanya gara2 ada aktifitas mencurigakan. ya gua apa2 make gopay ya, transaksi Qris Gopay terus, tiba2 di blokir padahal tagihan udah lunas yang bulan ini. jatuh tempo selanjutnya juga masih sebulan lebih. bener2 dah ya",negatif
2.02E+19,Sun Dec 25 2:33:41 +0000 2024,Tanya kalo aktifin gopaylater tuh nantinya bisa langsung dibayar ga ya?,netral 
8.03E+18,Sat Nov 19 2:33:41 +0000 2024,"moots, ada yg pernah pake gopaylater ga utk gofut. itu bisa langsung lunasin gak? soalnya promonya mayan ????????",positif 
8.61E+18,Mon Dec 14 2:33:41 +0000 2024,"ih aku pernah tergiur gopaylater buat beli hair oil  pake krn ada voc potongan 50K buat first payment, pas mau langsung dibayar gabisa karena harus tunggu tagihannya turun lalu bulan depannya lupa, telat sehariiiii dan dendanya 50K juga berikut dispam WA telfon dll diancam ??",negatif
9.19E+18,Mon Dec 14 2:33:41 +0000 2024,Gopaylater tuh emang mahal banget dah bunga bulanannya,negatif
9.77E+18,Mon Dec 14 2:33:41 +0000 2024,ni gopay pinjam masih dipegang findaya kah? jelek bgt ajg. soalnya gopaylater udah ga dipegang findaya masa bisa beda gitu,negatif
1.03E+19,Fri Jun 15  2:33:41 +0000 2024,"yup, tiktokpaylater sama adapundi tuh legal apa ilegal si? #gagal bayar #pinjol",netral 
1.09E+19,Tue Apr 2  2:33:41 +0000 2025,mau nny donk klo tiktokpaylater by atome itu sring ngasih diskon ngk?,netral 
1.15E+19,Thu Mar 3  2:33:41 +0000 2025,"kak boleh nanya? klo gagal bayar tiktokpaylater sama gopaylater gt bakal didatengin dc gak ya? keterlambatan 2bulanan, total 2jtan aku blm bisa bayar krna kena cut di kerjaan dari akhir tahun dan gada tabungan krna gali lobang tutup lobang??",negatif
1.21E+19,Mon Sep 18 2:33:41 +0000 2023,"Demi apapun semoga mamah gua gaush tau2an caranya pake tiktokpaylater, udh biarin cod aja bayarnyaaa????",negatif
1.27E+19,Mon Oct 20 2:33:41 +0000 2023,"Iphone 15 promo cicilan 0% di Shopeepaylater, awas aja ini makhluk2 maksain gengsi demi ipon tapi ga kuat bayar menjamur ????",negatif
1.32E+19,Sun Oct 9 2:33:41 +0000 2023,ku pikir aku pakai shopeepaylater sama akulaku udah goblog. ini lebih goblog banget:(,negatif
1.38E+19,Mon Mar 03 08:51:15 +0000 2025,tai bgt lupa bayar gopaylater (cuma ambil diskon waktu itu) cuma 40k utangnya tp kena denda 50k :/,negatif
1.44E+19,Thu Oct 31 09:45:51 +0000 2024,langsung nonaktifin gopaylater abis liat ada yang kebobolan,negatif
1.56E+19,Sun Jun 30 12:07:25 +0000 2024,Goblok bet gopaylater gua kenapa lagi si anjg. G pernah telat juga bayar nya. ANJIIINGGGF,negatif
1.61E+19,Mon Dec 16 12:44:41 +0000 2024,gopaylater ke blokir emosi bgt padahal ga pernah sama sekali nunggak dan kalo pake juga buat keadaan mendesak doang @gopayindonesia,negatif
1.67E+19,Fri Feb 07 07:25:50 +0000 2025,Tai bgt ada yg make data gopaylater gue buat pinjol mana nominalnya gede bgt 2 5jt :((,negatif
1.73E+19,Sat Jan 25 06:20:33 +0000 2025,Gopaylater saya baru dibuka blokirannya dari bulan lalu karena alasa di review. Kemarin blokirnya sudah dibuka tapi hari ini saya coba pakai order gofood akunnya kembali di blokir. Ga jelas banget kenapa sih padahal bayar ga pernah telat sama sekali ?@gopayindonesia,negatif
1.79E+19,Mon Jun 10 17:24:56 +0000 2024,wow gopaylater gue dah bisa dipake lagi pas banget saat gue gabisa top up,positif
1.85E+19,Thu Jan 02 11:08:34 +0000 2025,Anjingggggg gopayy later denda ny 50.000??? padahal tagihan gue cuman 30rb jadi bayar 80rb nyett kaget bngt. W lupa ga ngecek pantes ko banyak yg spam call TELATTT 1 HARI DOANG JINK demi allah ga lagi gue karna kmrn gaya aj nyoba mesen gofood pake gopaylater promo,negatif
1.90E+19,Thu Mar 06 15:36:30 +0000 2025,plisss adakah seseorang disini helppp menurut kalian gw perlu aktifin gopaylater gaakk?? gw butuh bangeetttt tapi gw adanya cash hari ini blm sempet setor tunai udah coba cari pinjeman dl tp gada yg bales,netral 
1.96E+19,Wed Jan 01 17:34:00 +0000 2025,ngentot lupa bayar gopaylater 32k taunya dendanya sehari gocap kontol,negatif
2.02E+19,Wed Oct 09 09:16:46 +0000 2024,Euy nanya dong misalnya checkout di tokped pake gopaylater. nah si sellernya itu tau ga? terus dia bakalan dapet duitnya pas aku lunasin bulan depan apa gimana? nuhun,netral 
2.08E+19,Tue Oct 01 17:01:05 +0000 2024,gopaylater aneh banget dah gue bayar tagihan ga pernah telat malah skrg diblokir percuma naikin limit kalo transaksi aja dibatesin,negatif
1.85E+18,Tue Mar 04 08:26:36 +0000 2025,Perkara persen makanan 9k jadi 59k gara² gopaylater gak ada notif apa² babi kau minimal notif Ajenggggggg @gopayindonesia,negatif
1.83E+18,Tue Apr 01 19:04:59 +0000 2025,gopaylater denda nya assalamualaikum bjir bisa di non aktifin g sie? dulu kepake cuma mau klaim diskon,negatif
1.90E+18,Sun Feb 12 10:30:29 +0000 2023,ada yg pake shopeepaylater gak? bedanya apa sih sm shopeepay biasa....dia adminnya lebih banyak kah nanti apa gmn?._.,netral 
1.89E+18,Mon Nov 11 12:05:15 +0000 2024,sumpah gue agak shock sama anak zaman now. kok berani ya aktifin shopeepaylater tapi pake KTP mamanya sendiri?????? kok sampe rela dan seberani itunya ke mamanya sendiri? apa gak kasihan mamanya?,negatif
1.44E+18,Mon Aug 12 09:15:18 +0000 2024,siapa pake spaylater mau co shopeefood murah bgt plis tp takut grgr pakenya shopeepaylater bzor,positif
2.02E+19,Sat Feb 17 10:09:52 +0000 2024,Gaji sekecil itu bertengkar dengan cicilan shopeepaylater,negatif
8.03E+18,Fri Apr 12 13:09:24 +0000 2024,dilema banget mau beli hp nunggu tabungan cukup gatau kapan bisa kebeli.. kalo pake shopeepaylater bisa sih tapi kek aduh tolong kasih pencerahan,netral 
8.61E+18,Thu Oct 24 12:04:35 +0000 2024,rek! ada yang pernah pakai shopeepaylater? itu sistemnya kaya gimana sih? (btw aku cuma mau tau guys aku udah tau resikonya kok),netral 
9.19E+18,Thu Mar 21 17:52:55 +0000 2024,Boleh ga transfer duit dari shopeepaylater ke ewallet lain or account bank ??,netral 
9.77E+18,Sat Nov 04 03:59:47 +0000 2023,alhamdulilah dah bebas hutang dengan shopeepaylater .,positif
1.03E+19,Wed Feb 07 13:16:38 +0000 2024,telat sehari bayar shopeepaylater boleh ndak sii,netral 
1.09E+19,Sat Aug 24 06:29:42 +0000 2024,Guys klo gk bayar shopeepaylater dalam rangka boikot dosa gk?,netral 
1.15E+19,Sun Sep 08 10:20:12 +0000 2024,Kalo pake gopaylater atau shopeepaylater ada biaya adm bulanan ga si meski ga ada tagihan?,netral 
1.21E+19,Sat Feb 22 14:54:32 +0000 2025,Finally Tagihan Shopeepaylater ku lunas semua,positif
1.27E+19,Wed Aug 21 22:45:36 +0000 2024,Guys temen gue ada yg nanya kalau gagal bayar shopeepaylater bakalan didatengin rumahnya gk?,negatif
1.32E+19,Mon Mar 31 03:22:45 +0000 2025,Guys butuh pendapat.. jadi aku mau cicil laptop buat jokikuu. Kalo nyicil di shopeepaylater aman kah? Atau ada cara lain ya? #zonaba #zonauang,netral 
2.02E+19,Wed Aug 21 22:45:36 +0000 2024,guys ada yg gagal bayar tiktokpaylater by atome? kira kira di datengin fc ngga ya,netral 
2.08E+19,Sun Feb 09 04:38:45 +0000 2025,tawarin hp yang bisa di co lewat tokopedia pakai tiktokpaylater #wtb #iPhon,netral 
1.85E+18,Sat Mar 01 17:33:01 +0000 2025,tiktokpaylater kocak dah kirim email peringatan tapi kaya langsung ke semua orang yang telat bayar jadi ketauan nama-namanya anjir,negatif
1.83E+18,Sun Nov 03 09:54:17 +0000 2024,baru tahu negara lain ada tiktokpaylater,netral 
1.90E+18,Fri Aug 02 06:32:47 +0000 2024,tiktokpaylater gue limitnya naik mulu tapi ngga bisa dipake aneh bangett,negatif
1.82E+18,Tue Aug 06 12:24:00 +0000 2024,gopaylater orgil nagih doang bisanya buat gofood aja ga bisa kocak,negatif
1.80E+18,Sun Jun 02 01:37:21 +0000 2024,halo @gopayindonesia yg lucu saya bingung knp gopaylater saya blocked padahal saya gak telat bayar biasanya di bills pembayaran ada denda kalau telat bayar tp saya gaada juga bingung knp sy tbtb diblokir udah di email pun gabales payahh bgt dibandingin CS lain2,negatif
1.83E+18,Sat Sep 07 08:32:36 +0000 2024,Banyak keluhan transaksi memakai kupon @tokopedia @TokopediaCare menggunakan gopaylater @gopayindonesia transaksi gagal terus dicoba lagi.. setelah itu ga berhasil dan gopaylaternya di blokir @ojkindonesia @ecommurz,negatif
1.85E+18,Mon Oct 28 06:16:12 +0000 2024,Polemik gopaylater jadi sering diremehin dan disinisin sama driver Tapi syarat diskon sama bebas ongkirnya memang kudu pake metode pembayaran itu Kan kesel,negatif
1.86E+18,Tue Dec 03 07:46:26 +0000 2024,make gopaylater krn tergiur diskon buat gofoodnya tttapiii krn terbiasa pake nya langsung gopay lupa lah aku kalo ngeaktifin gopaylater :-) kenalah denda krn overdue. promo gofoodnya paling di 50-70k kena biaya overdue nya sehari 50k :----))))))) dan 2 kali terjadi. he he he,negatif
1.85E+18,Tue Nov 05 08:25:18 +0000 2024,Ada yg tau gmn caranya matiin gopaylater tanpa hapus akun?,netral 
1.81E+18,Fri Jul 19 02:18:14 +0000 2024,Mau pake voucher Gopaylater malah gakbisa padahal dah aktif gimana dah,negatif
1.65E+18,Sun Apr 09 20:38:04 +0000 2023,Gopaylater ni cacat bener dah,negatif
1.65E+18,Mon Apr 17 05:06:27 +0000 2023,Hallo jadi saya baru ngaktifin gopaylater untuk mendapatkan promo tapi pas saya aktifkan gak ada promo nya ya ? Makasih @gofoodindonesia,negatif
1.62E+18,Mon Jan 30 02:49:10 +0000 2023,deadline pembayaran gopaylater itu tgl brp ya biar ga kena denda? @gojekindonesia @gopayindonesia,netral 
1.61E+18,Wed Jan 04 08:27:31 +0000 2023,Tutup fitur shopeepaylater bisa gasih,netral 
1.63E+18,Tue Feb 21 16:30:01 +0000 2023,Hore saldo 0 berkat shopeepaylater terimakasih shopeepaylater,negatif
1.63E+18,Sat Mar 04 06:18:49 +0000 2023,Shopeepaylater gua nyentuh 4jt perbulan sat,negatif
