conversation_id_str,created_at,tweet,label
1.09288E+19,Tue Oct 20 2:33:41 +0000 2024,"baru aktivin sPaylater, menurutku gpp nyicil asal tau batas kemampuan, yang bahaya kalo berani ambil cicilan apalagi yg besar tapi ga siap buat bayar. Btw aku pake spaylater buat nyari promo aja",negatif
1.15088E+19,Sun Dec 13 2:33:41 +0000 2024,"Pengen sedikit cerita soal Gopay-Pinjam Niatnya mau ""pinjol"" gojek 500rb buat benerin laptop, gue mikir, ""ah kecil ini bunganya"" Pas udah tanda tangan kontrak, malah sistem bikin jd 9jt jir loan nya, hati"" buat pinjol meskipun dr app yang udah trusted gais (shope , gojek , dkk)",netral
1.20888E+19,Mon Dec 14 2:33:41 +0000 2024,"Dulu gw jg suka make gopaylater pas limit masi 250rb. Ditawarin terus buat naik limit dari app nya, tp selalu gw tolak. Gada angin gada hujan tetiba limit gw naik jd 5jt💀 Ga dikasih notif apa pula, untungnya gw notice sendiri limit naikAkhirnya ga pernah lg gw pake paylater nya",positif
1.26688E+19,Wed Dec 2 2:33:41 +0000 2024,"lumayan bgt diskon gopaylater,,, abis tu lgsg bayar😁",negatif
1.32488E+19,Thu Dec 3 2:33:41 +0000 2024,"gopaylater kalo tiba2 keblokir kenapa sih? @gopayindonesia gw pake limitnya kecil bgt, krn cuma buat naik gojek / pesen makanan. alasannya karena promo lebih cuan dan males top up, ga pernah telat bayar, tiba2 keblokir hdehh",netral
1.38288E+19,Sun Dec 13 2:33:41 +0000 2024,"Saya ga niat nyari donasi atau jual cerita sedih, namun mohon @gojekindonesia @gopayindonesia,tolong di cek lagi sistem peminjaman nya, kok bisa saya pinjam 500k jadi 9jt Karena ini merupakan kesalahan sistem gopaylater, saya siap mengembalikan uang yang saya terima 100%, biar beres",positif
1.44088E+19,Sat Nov 9 2:33:41 +0000 2024,"garela bayar 12k untuk gojek pake gopaylater, tapi kalau bayar 110k untuk liquid foom di tokped pake gopaylater auto gass wkwkw",negatif
1.49888E+19,Sun Dec 13 2:33:41 +0000 2024,"Another case, bukan bank. Dulu pakai gopaylater krn bisa diset limit yg sesuai budget. Pas berubah skema ditagih sebulan 2x dan ga bisa set limit, kelupaan bayar krn pas business trip ke LN. Telat 3-4 hari. Baru ngeh pas diWA DC. ",netral
1.55688E+19,Sun Dec 2 12:50:41 +0000 2024,Gopaylater dendanga gede banged telat sehari kena 50ribu😭😭😭 @gopayindonesia,positif
1.61488E+19,Sat Dec 8 12:50:41 +0000 2024,"Duh gue sebenernya gak mau nyaranin ini, tapi beli sepeda listrik/motor listrik di marketplace bisa jd solusi. Pakai spaylater atau gopaylater yg bunga 0% (kalo ada).",negatif
1.67288E+19,Tue Dec 15 2:33:41 +0000 2024,"akulaku, gopay-pinjam, gopaylater. jgn coba2 deh 🤣🤣🤣 gueeddeee polll. spinjam masih rendah tapi lebih rendah lg seabank. atau superbank enakk 😭 klo u ada dana buat bayar sebelum jatoh tempo jadi rendah bangett.",netral
1.73088E+19,Mon Dec 14 2:33:41 +0000 2024,"gopaylater tu juga ajaib ya, masak gwe baru make karena males ngisi gopay paling max sebulan 200k skrng limit-nya udah nyampe 23jt.",positif
1.78888E+19,Tue Dec 15 2:33:41 +0000 2024,Dari semua pinjol big name emang gopaypinjam yang bunganya ga ngotak. Minjem 200rb aja balikinnya jadi 240 tapi dapetnya cuma 185rb. Tapi bangsatnya gopaylater bunganya ga segede gopaypinjam (walaupun masih gede juga ukuran bunganya utk sekedar paylater).,negatif
1.84688E+19,Thu Nov 25 2:33:41 +0000 2024,"Gak minat pake gopaylater sih, cuma penasaran aja. ",netral
1.90488E+19,Mon Nov 15 2:33:41 +0000 2024,Lupa ada tagihan gopaylater 28k skrng jadi 136k anjer gak ngotak. Gedean dendanya anjirr,positif
1.96288E+19,Mon Dec 14 2:33:41 +0000 2024,Aku pernah nyesel make gopaylater padahal bayar ojolnya 9ebu. Entah kenapa saat itu aku make paylater pdhl gak pernah2 make. Setelah itu aku lupa bayar sampe sebulan masuk email aku bayar bunganya 50rb anj 🥲 kalo gak dibayar besoknya nambah 20rebu atau 30rebu gitula 🥲🥲🥲🥲🥲,negatif
2.02088E+19,Mon Dec 14 2:33:41 +0000 2024,anjir.. keknya mending pake spinjam deh. gopay pinjam parah banget buset... itu gopaylater jg gede bgt bunganya kalo telat sehari doang.,netral
2.07888E+19,Thu Dec 11 2:33:41 +0000 2024,boleh ga kt pake gopaylater cm ngincer diskonnya aja,positif
1.85156E+18,Wed Dec 16 2:33:41 +0000 2024,gopaylater ke blokir emosi bgt padahal ga pernah sama sekali nunggak dan kalo pake juga buat keadaan mendesak doang🙂 @gopayindonesia,negatif
1.83121E+18,Mon Dec 14 2:33:41 +0000 2024,Mau ikut cerita terkait gopaylater tapi udahlah. Ga guna ngomong ama gojek/ gopay/ gopaylater. Parah CS nya. Ga membantu ngasi info yang jelas dari awal kita mengajukan pertanyaan..,netral
1.89568E+18,Mon Dec 14 2:33:41 +0000 2024,Gw telat sehari doang gopaylater langsung denda 50rb pdahal utangnya cm 17rb kek KAMPRETTTT,positif
1.89365E+18,Thu Dec 16 2:33:41 +0000 2024,"Halo,saya mau komplen mengenai GOPAY LATER @gojekindonesia @gopayindonesia karena selama penggunaan gopay later, skor saya bagus dan gapernah telat bayar (Anda bisa cek dari history selama penggunaan juga bisa kan?) tpi gopaylater saya di blokir cuma gara2 telat 1 hari krn LUPA🖕🏻",negatif
1.44174E+18,Fri Dec 17 2:33:41 +0000 2024,"emang bulan ini boros sih, tapi gopaylater di blokir katanya gara2 ada aktifitas mencurigakan. ya gua apa2 make gopay ya, transaksi Qris Gopay terus, tiba2 di blokir padahal tagihan udah lunas yang bulan ini. jatuh tempo selanjutnya juga masih sebulan lebih. bener2 dah ya",netral
2.02088E+19,Sun Dec 25 2:33:41 +0000 2024,Tanya kalo aktifin gopaylater tuh nantinya bisa langsung dibayar ga ya?,positif
8.02879E+18,Sat Nov 19 2:33:41 +0000 2024,"moots, ada yg pernah pake gopaylater ga utk gofut. itu bisa langsung lunasin gak? soalnya promonya mayan 😭😭😭☝️",negatif
8.60879E+18,Mon Dec 14 2:33:41 +0000 2024,"ih aku pernah tergiur gopaylater buat beli hair oil  pake krn ada voc potongan 50K buat first payment, pas mau langsung dibayar gabisa karena harus tunggu tagihannya turun lalu bulan depannya lupa, telat sehariiiii dan dendanya 50K juga berikut dispam WA telfon dll diancam 😭",netral
9.18879E+18,Mon Dec 14 2:33:41 +0000 2024,Gopaylater tuh emang mahal banget dah bunga bulanannya,positif
9.76879E+18,Mon Dec 14 2:33:41 +0000 2024,ni gopay pinjam masih dipegang findaya kah? jelek bgt ajg. soalnya gopaylater udah ga dipegang findaya masa bisa beda gitu,negatif
1.03488E+19,Fri Jun 15  2:33:41 +0000 2024,"yup, tiktokpaylater sama adapundi tuh legal apa ilegal si? #gagal bayar #pinjol",netral
1.09288E+19,Tue Apr 2  2:33:41 +0000 2025,mau nny donk klo tiktokpaylater by atome itu sring ngasih diskon ngk?,positif
1.15088E+19,Thu Mar 3  2:33:41 +0000 2025,"kak boleh nanya? klo gagal bayar tiktokpaylater sama gopaylater gt bakal didatengin dc gak ya? keterlambatan 2bulanan, total 2jtan aku blm bisa bayar krna kena cut di kerjaan dari akhir tahun dan gada tabungan krna gali lobang tutup lobang😭",negatif
1.20888E+19,Mon Sep 18 2:33:41 +0000 2023,"Demi apapun semoga mamah gua gaush tau2an caranya pake tiktokpaylater, udh biarin cod aja bayarnyaaa🥲🥲",netral
1.26688E+19,Mon Oct 20 2:33:41 +0000 2023,"Iphone 15 promo cicilan 0% di Shopeepaylater, awas aja ini makhluk2 maksain gengsi demi ipon tapi ga kuat bayar menjamur 🤮🤣",positif
1.32488E+19,Sun Oct 9 2:33:41 +0000 2023,ku pikir aku pakai shopeepaylater sama akulaku udah goblog. ini lebih goblog banget:(,negatif
1.38288E+19,Mon Mar 03 08:51:15 +0000 2025,tai bgt lupa bayar gopaylater (cuma ambil diskon waktu itu) cuma 40k utangnya tp kena denda 50k :/,netral
1.44088E+19,Thu Oct 31 09:45:51 +0000 2024,langsung nonaktifin gopaylater abis liat ada yang kebobolan,positif
1.49888E+19,Wed Dec 11 04:19:36 +0000 2024,sumpah kaget bgt waktu itu pinjem gopaylater buat makan karna males ngisi gopay tau pagi ini di teror kayak gua ngutang miliaran anjg kaget bgt gak lagi dah trauma bener gua udah diancem kayak kabur padahal masih pagi jir dan gak lagi pake mending ngisi drpd gini totmeq,negatif
1.55688E+19,Sun Jun 30 12:07:25 +0000 2024,Goblok bet gopaylater gua kenapa lagi si anjg. G pernah telat juga bayar nya. ANJIIINGGGF,netral
1.61488E+19,Mon Dec 16 12:44:41 +0000 2024,gopaylater ke blokir emosi bgt padahal ga pernah sama sekali nunggak dan kalo pake juga buat keadaan mendesak doang @gopayindonesia,positif
1.67288E+19,Fri Feb 07 07:25:50 +0000 2025,Tai bgt ada yg make data gopaylater gue buat pinjol mana nominalnya gede bgt 2 5jt :((,negatif
1.73088E+19,Sat Jan 25 06:20:33 +0000 2025,Gopaylater saya baru dibuka blokirannya dari bulan lalu karena alasa di review. Kemarin blokirnya sudah dibuka tapi hari ini saya coba pakai order gofood akunnya kembali di blokir. Ga jelas banget kenapa sih padahal bayar ga pernah telat sama sekali ?@gopayindonesia,netral
1.78888E+19,Mon Jun 10 17:24:56 +0000 2024,wow gopaylater gue dah bisa dipake lagi pas banget saat gue gabisa top up,positif
1.84688E+19,Thu Jan 02 11:08:34 +0000 2025,Anjingggggg gopayy later denda ny 50.000??? padahal tagihan gue cuman 30rb jadi bayar 80rb nyett kaget bngt. W lupa ga ngecek pantes ko banyak yg spam call TELATTT 1 HARI DOANG JINK demi allah ga lagi gue karna kmrn gaya aj nyoba mesen gofood pake gopaylater promo,negatif
1.90488E+19,Thu Mar 06 15:36:30 +0000 2025,plisss adakah seseorang disini helppp menurut kalian gw perlu aktifin gopaylater gaakk?? gw butuh bangeetttt tapi gw adanya cash hari ini blm sempet setor tunai udah coba cari pinjeman dl tp gada yg bales,netral
1.96288E+19,Wed Jan 01 17:34:00 +0000 2025,ngentot lupa bayar gopaylater 32k taunya dendanya sehari gocap kontol,positif
2.02088E+19,Wed Oct 09 09:16:46 +0000 2024,Euy nanya dong misalnya checkout di tokped pake gopaylater. nah si sellernya itu tau ga? terus dia bakalan dapet duitnya pas aku lunasin bulan depan apa gimana? nuhun,negatif
2.07888E+19,Tue Oct 01 17:01:05 +0000 2024,gopaylater aneh banget dah gue bayar tagihan ga pernah telat malah skrg diblokir percuma naikin limit kalo transaksi aja dibatesin,netral
1.85156E+18,Tue Mar 04 08:26:36 +0000 2025,Perkara persen makanan 9k jadi 59k gara² gopaylater gak ada notif apa² babi kau minimal notif Ajenggggggg @gopayindonesia,positif
1.83121E+18,Tue Apr 01 19:04:59 +0000 2025,gopaylater denda nya assalamualaikum bjir bisa di non aktifin g sie? dulu kepake cuma mau klaim diskon,negatif
1.89568E+18,Sun Feb 12 10:30:29 +0000 2023,ada yg pake shopeepaylater gak? bedanya apa sih sm shopeepay biasa....dia adminnya lebih banyak kah nanti apa gmn?._.,netral
1.89365E+18,Mon Nov 11 12:05:15 +0000 2024,sumpah gue agak shock sama anak zaman now. kok berani ya aktifin shopeepaylater tapi pake KTP mamanya sendiri?????? kok sampe rela dan seberani itunya ke mamanya sendiri? apa gak kasihan mamanya?,positif
1.44174E+18,Mon Aug 12 09:15:18 +0000 2024,siapa pake spaylater mau co shopeefood murah bgt plis tp takut grgr pakenya shopeepaylater bzor,negatif
2.02088E+19,Sat Feb 17 10:09:52 +0000 2024,Gaji sekecil itu bertengkar dengan cicilan shopeepaylater,netral
8.02879E+18,Fri Apr 12 13:09:24 +0000 2024,dilema banget mau beli hp nunggu tabungan cukup gatau kapan bisa kebeli.. kalo pake shopeepaylater bisa sih tapi kek aduh tolong kasih pencerahan,positif
8.60879E+18,Thu Oct 24 12:04:35 +0000 2024,rek! ada yang pernah pakai shopeepaylater? itu sistemnya kaya gimana sih? (btw aku cuma mau tau guys aku udah tau resikonya kok),negatif
9.18879E+18,Thu Mar 21 17:52:55 +0000 2024,Boleh ga transfer duit dari shopeepaylater ke ewallet lain or account bank ??,netral
9.76879E+18,Sat Nov 04 03:59:47 +0000 2023,alhamdulilah dah bebas hutang dengan shopeepaylater .,positif
1.03488E+19,Wed Feb 07 13:16:38 +0000 2024,telat sehari bayar shopeepaylater boleh ndak sii,negatif
1.09288E+19,Sat Aug 24 06:29:42 +0000 2024,Guys klo gk bayar shopeepaylater dalam rangka boikot dosa gk?,netral
1.15088E+19,Sun Sep 08 10:20:12 +0000 2024,Kalo pake gopaylater atau shopeepaylater ada biaya adm bulanan ga si meski ga ada tagihan?,positif
1.20888E+19,Sat Feb 22 14:54:32 +0000 2025,Finally Tagihan Shopeepaylater ku lunas semua,negatif
1.26688E+19,Wed Aug 21 22:45:36 +0000 2024,Guys temen gue ada yg nanya kalau gagal bayar shopeepaylater bakalan didatengin rumahnya gk?,netral
1.32488E+19,Mon Mar 31 03:22:45 +0000 2025,Guys butuh pendapat.. jadi aku mau cicil laptop buat jokikuu. Kalo nyicil di shopeepaylater aman kah? Atau ada cara lain ya? #zonaba #zonauang,positif
2.02088E+19,Wed Aug 21 22:45:36 +0000 2024,guys ada yg gagal bayar tiktokpaylater by atome? kira kira di datengin fc ngga ya,negatif
2.07888E+19,Sun Feb 09 04:38:45 +0000 2025,tawarin hp yang bisa di co lewat tokopedia pakai tiktokpaylater #wtb #iPhon,netral
1.85156E+18,Sat Mar 01 17:33:01 +0000 2025,tiktokpaylater kocak dah kirim email peringatan tapi kaya langsung ke semua orang yang telat bayar jadi ketauan nama-namanya anjir,positif
1.83121E+18,Sun Nov 03 09:54:17 +0000 2024,baru tahu negara lain ada tiktokpaylater,negatif
1.89568E+18,Fri Aug 02 06:32:47 +0000 2024,tiktokpaylater gue limitnya naik mulu tapi ngga bisa dipake aneh bangett,netral
1.8208E+18,Tue Aug 06 12:24:00 +0000 2024,gopaylater orgil nagih doang bisanya buat gofood aja ga bisa kocak,positif
1.79708E+18,Sun Jun 02 01:37:21 +0000 2024,halo @gopayindonesia yg lucu saya bingung knp gopaylater saya blocked padahal saya gak telat bayar biasanya di bills pembayaran ada denda kalau telat bayar tp saya gaada juga bingung knp sy tbtb diblokir udah di email pun gabales payahh bgt dibandingin CS lain2,negatif
1.83234E+18,Sat Sep 07 08:32:36 +0000 2024,Banyak keluhan transaksi memakai kupon @tokopedia @TokopediaCare menggunakan gopaylater @gopayindonesia transaksi gagal terus dicoba lagi.. setelah itu ga berhasil dan gopaylaternya di blokir @ojkindonesia @ecommurz,netral
1.85078E+18,Mon Oct 28 06:16:12 +0000 2024,Polemik gopaylater jadi sering diremehin dan disinisin sama driver Tapi syarat diskon sama bebas ongkirnya memang kudu pake metode pembayaran itu Kan kesel,positif
1.86385E+18,Tue Dec 03 07:46:26 +0000 2024,make gopaylater krn tergiur diskon buat gofoodnya tttapiii krn terbiasa pake nya langsung gopay lupa lah aku kalo ngeaktifin gopaylater :-) kenalah denda krn overdue. promo gofoodnya paling di 50-70k kena biaya overdue nya sehari 50k :----))))))) dan 2 kali terjadi. he he he,negatif
1.85372E+18,Tue Nov 05 08:25:18 +0000 2024,Ada yg tau gmn caranya matiin gopaylater tanpa hapus akun?,netral
1.81412E+18,Fri Jul 19 02:18:14 +0000 2024,Mau pake voucher Gopaylater malah gakbisa padahal dah aktif gimana dah,positif
1.64516E+18,Sun Apr 09 20:38:04 +0000 2023,Gopaylater ni cacat bener dah,negatif
1.64783E+18,Mon Apr 17 05:06:27 +0000 2023,Hallo jadi saya baru ngaktifin gopaylater untuk mendapatkan promo tapi pas saya aktifkan gak ada promo nya ya ? Makasih @gofoodindonesia,netral
1.61989E+18,Mon Jan 30 02:49:10 +0000 2023,deadline pembayaran gopaylater itu tgl brp ya biar ga kena denda? @gojekindonesia @gopayindonesia,positif
1.61055E+18,Wed Jan 04 08:27:31 +0000 2023,Tutup fitur shopeepaylater bisa gasih,negatif
1.62807E+18,Tue Feb 21 16:30:01 +0000 2023,Hore saldo 0 berkat shopeepaylater terimakasih shopeepaylater,netral
1.6319E+18,Sat Mar 04 06:18:49 +0000 2023,Shopeepaylater gua nyentuh 4jt perbulan sat,positif
1.61625E+18,Fri Jan 20 02:03:03 +0000 2023,Untung udah nga pnya tahigan shopeepaylater kalo punya habis lah aku,negatif
1.63129E+18,Thu Mar 02 13:55:25 +0000 2023,shopeepaylater ini uda kayak narkoba gilak buat ketagihan,netral
1.63947E+18,Sat Mar 25 03:49:17 +0000 2023,Ada yg pernah telat bayar spaylater gak???,positif
1.62439E+18,Sat Feb 11 12:56:06 +0000 2023,jangan pada asal asalan main shopeepaylater kalian su,negatif
1.61085E+18,Thu Jan 05 03:54:32 +0000 2023,Bismillah tahun ini tanpa shopeepaylater,netral
1.63123E+18,Thu Mar 02 09:50:03 +0000 2023,Ada yg bisa jelasin sistem pembayaran gopaylater gimanaa ya? Soalnya bnyk bgt promo gofood pke gopylater hehe apa sm kyk shopeepaylater? Atau gmn?,positif
1.61743E+18,Mon Jan 23 08:05:51 +0000 2023,Ini shopeepaylater gabisa dinonaktifin apa ya?!! Gapernah dipakai tapi limit ditambahin terus serem aja,negatif
1.61483E+18,Mon Jan 16 03:37:47 +0000 2023,"Pakai #ShopeePayLater dari Mei 2021 sampai Desember 2022 totalnya aku udah habis sekitar Rp24 jutaan. Gila, banyak banget 😭 padahal limit cuma Rp11 jutaan. Nggak usah bilang boros atau nggak ya, soalnya buat adik bungsu aja aku beliin hampir Rp3 jutaan. Tapi emang bahaya banget sih ini Shopee.",netral
1.62368E+18,Thu Feb 09 13:56:16 +0000 2023,Halo min saya gapernah aktifin shopeepaylater tapi terdeteksi ktp saya ada tunggakan shopeepaylater di bank. Kira kira bisa ngga ya dicari tau siapa yg make ktp saya untuk spaylaternya? @ShopeeID,positif
1.61605E+18,Thu Jan 19 12:38:07 +0000 2023,Baru tau shopeefood bisa pake shopeepaylater wkwkwk lifehack bener ketika gaji dirapel,negatif
1.55835E+18,Sat Aug 13 06:51:32 +0000 2022,Btw kenapa Shopeepaylater ini limitnya gede gede yak. Serem nggak sih.,netral
1.64436E+18,Fri Apr 07 15:31:41 +0000 2023,Ini kalo sampe rumor coldplay mau ke indo ternyata bener gua mau pake shopeepaylater,positif
1.61026E+18,Tue Jan 03 13:16:34 +0000 2023,gue kenapa jadi demen pake shopeepaylater gara2 males topup shopeepay,negatif
1.64327E+18,Tue Apr 04 15:15:00 +0000 2023,work! menurut kalian pakai shopeepaylater worth it ga si? krna selama kerja belum prnah pakai yg cicilan cicilan gitu,netral
1.61316E+18,Wed Jan 11 13:19:15 +0000 2023,pencapaian awal 2023 ini adalah shopeepaylater 0 rupiah muehehe alias tidak ada cicilan lagi yeayyy,positif
1.51999E+18,Fri Apr 29 10:35:27 +0000 2022,Lah iya gue lupa ada shopeepaylater anjirr malah boros tolol emang..,negatif
1.58057E+18,Thu Oct 13 15:01:49 +0000 2022,Shopeepaylater w banyak banget tanggungannya yawlo rungkat..,netral
1.49216E+18,Fri Feb 11 15:46:22 +0000,Baru jg bayar shopeepaylater masa pkai lagi,positif
1.55977E+18,Wed Aug 17 05:26:25 +0000 2022,Coba beli maem ternyata bisa pake Shopeepaylater yaa,negatif
1.49206E+18,Fri Feb 11 09:04:54 +0000 2022,ya allah jauhkan aku dari godaan shopeepaylater,netral
1.57917E+18,Sun Oct 09 17:44:17 +0000 2022,Kepake lagi aja ini shopeepaylater,positif
1.5545E+18,Tue Aug 02 16:11:52 +0000 2022,Guys shopeepaylater tuh ada bunganya ya? kalo iya bunganya brpa persen sih kalo dibayarnya sebulan kemudian tuh,negatif
1.47659E+18,Thu Dec 30 16:29:12 +0000 2021,Bismillah 2022 jauh jauh dari shopeepaylater,netral
1.6436E+18,Wed Apr 05 13:15:15 +0000 2023,ini shopeepaylater banyak banget uang yang bisa dipinjem buat apa ya enaknya,positif
1.61012E+18,Tue Jan 03 03:32:27 +0000 2023,Shopeepaylater sekarang bunganya mahal banget gak sih?,negatif
1.64E+18,Sun Mar 26 14:21:43 +0000 2023,Murahan nyicil di kredivo atau di shopeepaylater sih,netral
1.65079E+18,Tue Apr 25 09:08:29 +0000 2023,"Tanggal 25 tuh auto keinget Promo WIB di Tokopedia! Diskon sampe 90% kalau pakai GoPayLater, bisa hemat sampai Rp750 ribu. Lumayan banget, kan?",positif
1.64238E+18,Sun Apr 02 04:19:20 +0000 2023,Hi min mau komplain ttg gopaylater nih @gojekindonesia,negatif
1.61532E+18,Tue Jan 17 12:02:08 +0000 2023,Buat yang udah pernah pake GoPayLater Cicil absen dong!,netral
1.63104E+18,Wed Mar 01 20:53:50 +0000 2023,Anjg siihh gopaylater aman sih aman yaa tapi ngambil bunga nya gede bgt bangsaattt. Masa harga barang kurang lebih 9jt kalo bayar 12 bulan jadi 12 juta??? Kan anjggggg ga rela. Tapi ya kok amaannn hhhh sebel bgt,positif
1.61347E+18,Thu Jan 12 09:29:12 +0000 2023,Gopaylater gw ga pernah dipake tp di blockir tagihan jg ga ada. Sekarang mesen makanan aja kyk sejam sendiri driver 2x ganti karena gak ada yg jalan kenapa nih sm account gw? @gojekindonesia,negatif
1.64516E+18,Sun Apr 09 20:38:04 +0000 2023,Gopaylater ni cacat bener dah,netral
1.62216E+18,Sun Feb 05 09:02:21 +0000 2023,Halo @gopayindonesia kalo ada refund transaksi ke GopayLater saldo refundnya masuk kmn? Knp limit saldo tdk berubah stlh proses refund? Tq,positif
1.64288E+18,Mon Apr 03 13:38:16 +0000 2023,Gopaylater dh anying pertama n terakhir kalinya.,negatif
1.64237E+18,Sun Apr 02 03:46:20 +0000 2023,Kalo mau komplain tentang gopaylater kemana ya min? @gojekindonesia,netral
1.64461E+18,Sat Apr 08 08:12:06 +0000 2023,Akhirnya memutuskan beli external ssd setelah tergiur cicilan 0% gopaylater cicil. Plus tiba2 dapet promo naik limit.,positif
1.63926E+18,Fri Mar 24 13:52:56 +0000 2023,Halo @gopayindonesia @gojekindonesia saya mau apply gopaylater kok gabisa ya? Katanya harus warga Indonesia dan gaboleh masih underage atau di bawah 21 tahun padahal umur saya sudah diatas itu. Solusinya bagaimana ya? Terima kasih,negatif
1.64353E+18,Wed Apr 05 08:32:30 +0000 2023,biaya cicilan transaksi gopaylater cicil 0% sampai tanggal 10 April buat beliin doi kado bucket lebaran duluan ️,netral
1.62727E+18,Sun Feb 19 11:27:35 +0000 2023,bismillah yaAllah pengen duitttt buat bayar tagihan kredivo spaylater gopaylater dan buat sangu sama bolak balik kampussss,positif
1.65013E+18,Sun Apr 23 13:31:01 +0000 2023,telat bayar gopaylater ada yg sama ga? sharing dong mau bayar sih tp cicil bisa ga ya,negatif
1.64364E+18,Wed Apr 05 15:32:13 +0000 2023,Gopaylater cicil paling aman buat cicilan biayanya juga 0% nihh ,netral
1.64465E+18,Sat Apr 08 10:53:46 +0000 2023,gopaylater cicil 0% cicilan dijamin hemat aman bikin happy,positif
1.64364E+18,Wed Apr 05 15:30:59 +0000 2023,gopaylater cicil paling the best kalo mendekati lebaran,negatif
1.64364E+18,Wed Apr 05 15:54:09 +0000 2023,dikit lagi ulang tahun kepingin banget kadonya ipad pas minta sama mamah malah disuru beli sendiri. seumur umur baru kali ini kepingin dikasih hadiah malah disuruh beli sendiri apa beli aja ya kira kira kalau pake gopaylater cicil tuh beneran biaya adminnya 0 ya?,netral
1.64133E+18,Thu Mar 30 06:50:13 +0000 2023,kapan lo tau kalo kalo gopaylater bisa dicicil sampe 12 bulan? gw barusan tau anjirrrrrrrr,positif
1.64508E+18,Sun Apr 09 15:16:19 +0000 2023,Belanja di tokped pakai gopaylater cicil biaya cicilan 0% bikin happy dan semangat        ,negatif
1.64465E+18,Sat Apr 08 10:53:22 +0000 2023,gopaylater cicil 0% cicilan dijamin hemat aman bikin happy Mulai belanja2 di tokopedia,netral
1.64249E+18,Sun Apr 02 11:45:42 +0000 2023,Di tiktok udh ga ada metode pembayaran Pake gopaylater kah min? @gopayindonesia @gojekindonesia,positif
1.63076E+18,Wed Mar 01 02:43:35 +0000 2023,Berhasil melewati februari tanpa gopaylater walaupun promonya mantep2,negatif
1.61495E+18,Mon Jan 16 11:24:28 +0000 2023,Udah ngomel ngomel kenapa gopay kepotong ternyata yg tampil saldo gopaylater..heran padahal ga pake tapi kok ada saldonya sih..,netral
1.61902E+18,Fri Jan 27 17:04:39 +0000 2023,Aktivasi gopaylater berisiko ga ya klo nanti g bs bayar?,positif
1.62173E+18,Sat Feb 04 04:19:49 +0000 2023,Sy melunasi Gopaylater utk pemakaian Januari pada tgl 1 Feb pagi. Stlh itu sy melakukan pembelian di aplikasi @gojekindonesia lagi dgn Gopaylater berdasarkan kuota yg kembali utuh stlh pelunasan. Ternyata dianggap overdue dan harus bayar bila gopaylater mau dipulihkan lagi.,negatif
1.64612E+18,Wed Apr 12 11:41:48 +0000 2023,Ihhh baru tahu aku ada gopaylater. Jd misal beli makan gofood ngutang dulu gitu yaa. Itu makanan udh masuk udh ilang next month jatuh tempo you baru bayar. Sgt aneh gak sih,netral
1.64247E+18,Sun Apr 02 10:21:11 +0000 2023,taun lalu menjelang ramadan biasanya lagi nyari pinjeman buat modal jualan kue kering mulai tahun ini nyobain pake gopaylater cicil beli bahan2nya di tokped,positif
1.65083E+18,Tue Apr 25 11:34:50 +0000 2023,walaupun abis lebaran terbitlah akhir bulan tapi tetep bisa jajan kopi kok soalnya jajan kopinya bisa bayar pake gopaylater dulu hehe,negatif
1.63879E+18,Thu Mar 23 06:13:33 +0000 2023,Sudah tgl 23 dan berhasil untuk tidak menggunakan GoPayLater sama sekali semoga sampai tgl 1 aman tidak ada tagihan :),netral
1.6315E+18,Fri Mar 03 03:26:28 +0000 2023,Sumpah goclub parah sih udh habisin 400 ribu di akhir Januari kemarin biar tetep di level juragan ujungnya benefit CB 100% yg padahal cuma 21k aja skrg diilangin juga. Fix kedepannya bakal males top up gopay dan gaakan pake gopaylater lagi. Payah @gojekindonesia,positif
1.62427E+18,Sat Feb 11 04:58:20 +0000 2023,HALO @gojekindonesia @findayaindo SAYA ADA KENDALA SAMA GOPAYLATER KOMPLAIN KEMANA YANG FAST RESPON???,negatif
1.64354E+18,Wed Apr 05 09:06:32 +0000 2023,sekarang merchants yg udh bisa pake gopaylater banyak juga ya wkwkw auto ramadan kenyang nih,netral
1.64394E+18,Thu Apr 06 11:38:05 +0000 2023,Seriusan ini gopaylater gamau jadiin gue BA? guee bayar jatuh tempo selalu tidak telat lohh,positif
1.64617E+18,Wed Apr 12 15:30:22 +0000 2023,seada2nya gw pake paylater kyknya cuma 2x (yg pertama syopi paylater krn wkt itu gak ada uang tp mau beli sticker WKWK trs yg kedua gak sengaja klik gopaylater). kyk gak nyaman aja gw kl beli brg pake paylater. trs kan pst ada tagihan tambahan nah gw itu pelit jd males,negatif
1.64473E+18,Sat Apr 08 15:45:14 +0000 2023,ngabuburit gue di 2023: scroll makanan di gofood-pesen-bayarnya pake gopaylater,netral
1.65047E+18,Mon Apr 24 12:05:48 +0000 2023,Tips bisa tetep nonton bioskop pas akhir bulan: apply gopaylater hehehe,positif
1.64394E+18,Thu Apr 06 11:41:31 +0000 2023,minggu ini war buat belanja di tokopedia pake gopaylater cicil soalnya biaya cicilannya 0% wkwk belanja sepuasnya deh,negatif
1.64301E+18,Mon Apr 03 21:42:02 +0000 2023,Bener bener gabakal lagi gue make gopay perusahaan bapuk anjink bangkrut aja lu unicorn kentung. Tiap dua bulan revert guideline gopaylater kemaren bilang pemakaian abis tgl 15 ditagihnya nanti tanggal 31 bulan selanjutnya eh tau-tau gue ditelpon dah mau overdue taik emg,netral
